WeatherSysID,WeatherID,City,State,Date,TemperatureC,HumidityPercent,RainfallMM,WindSpeedKmph,WeatherCondition,WeatherSeverity
SYSWEA0009987,WTH593955,Bengaluru,Karnataka,2025-02-07,20,58,0,20,Sunny,Normal
SYSWEA0009988,WTH456978,Chennai,Tamil Nadu,2025-02-07,21,77,0,7,Sunny,Normal
SYSWEA0009989,WTH491555,Ahmedabad,Gujarat,2025-02-07,18,39,0,17,Cloudy,Normal
SYSWEA0009990,WTH826987,Noida,Uttar Pradesh,2025-02-07,16,38,4,15,Cloudy,Normal
SYSWEA0009991,WTH672011,Pune,Maharashtra,2025-02-07,23,76,0,12,Fog,Moderate
SYSWEA0009992,WTH182011,Ghaziabad,Uttar Pradesh,2025-02-07,20,66,0,20,Sunny,Normal
SYSWEA0009993,WTH772355,Lucknow,Uttar Pradesh,2025-02-07,13,54,0,12,Sunny,Normal
SYSWEA0009994,WTH376427,Kanpur,Uttar Pradesh,2025-02-07,21,73,4,12,Fog,Moderate
SYSWEA0009995,WTH967182,Nagpur,Maharashtra,2025-02-07,14,88,0,19,Sunny,Normal
SYSWEA0009996,WTH542059,Mangalore,Karnataka,2025-02-07,22,98,0,19,Cloudy,Normal
SYSWEA0009997,WTH541446,Coimbatore,Tamil Nadu,2025-02-07,23,79,0,6,Cloudy,Normal
SYSWEA0009998,WTH736364,New Delhi,Delhi,2025-02-08,15,87,2,12,Sunny,Normal
SYSWEA0009999,WTH576207,Mumbai,Maharashtra,2025-02-08,23,79,0,20,Sunny,Normal
SYSWEA0010000,WTH312832,Bengaluru,Karnataka,2025-02-08,19,66,0,13,Sunny,Normal
SYSWEA0010001,WTH645020,Chennai,Tamil Nadu,2025-02-08,22,90,4,8,Cloudy,Normal
SYSWEA0010002,WTH136881,Ahmedabad,Gujarat,2025-02-08,13,46,0,13,Sunny,Normal
SYSWEA0010003,WTH600542,Noida,Uttar Pradesh,2025-02-08,19,74,0,10,Sunny,Normal
SYSWEA0010004,WTH955150,Pune,Maharashtra,2025-02-08,15,93,0,9,Sunny,Normal
SYSWEA0010005,WTH516684,Ghaziabad,Uttar Pradesh,2025-02-08,11,38,0,18,Cloudy,Normal
SYSWEA0010006,WTH983473,Lucknow,Uttar Pradesh,2025-02-08,13,65,0,8,Cloudy,Normal
SYSWEA0010007,WTH850932,Kanpur,Uttar Pradesh,2025-02-08,12,72,0,20,Sunny,Normal
SYSWEA0010008,WTH466641,Nagpur,Maharashtra,2025-02-08,26,76,0,14,Sunny,Normal
SYSWEA0010009,WTH749297,Mangalore,Karnataka,2025-02-08,28,97,2,20,Cloudy,Normal
SYSWEA0010010,WTH203760,Coimbatore,Tamil Nadu,2025-02-08,25,77,4,7,Sunny,Normal
SYSWEA0010011,WTH536979,New Delhi,Delhi,2025-02-09,17,53,0,14,Sunny,Normal
SYSWEA0010012,WTH717512,Mumbai,Maharashtra,2025-02-09,30,69,0,17,Sunny,Normal
SYSWEA0010013,WTH201118,Bengaluru,Karnataka,2025-02-09,27,61,0,16,Cloudy,Normal
SYSWEA0010014,WTH239352,Chennai,Tamil Nadu,2025-02-09,29,61,2,11,Rain,Moderate
SYSWEA0010015,WTH511547,Ahmedabad,Gujarat,2025-02-09,27,83,2,17,Sunny,Normal
SYSWEA0010016,WTH253197,Noida,Uttar Pradesh,2025-02-09,14,68,0,14,Rain,Moderate
SYSWEA0010017,WTH949610,Pune,Maharashtra,2025-02-09,14,51,0,17,Sunny,Normal
SYSWEA0010018,WTH432244,Ghaziabad,Uttar Pradesh,2025-02-09,8,56,2,6,Sunny,Normal
SYSWEA0010019,WTH141247,Lucknow,Uttar Pradesh,2025-02-09,13,48,0,10,Sunny,Normal
SYSWEA0010020,WTH945720,Kanpur,Uttar Pradesh,2025-02-09,15,86,0,8,Sunny,Normal
SYSWEA0010021,WTH729343,Nagpur,Maharashtra,2025-02-09,18,49,0,14,Sunny,Normal
SYSWEA0010022,WTH822833,Mangalore,Karnataka,2025-02-09,27,81,0,18,Sunny,Normal
SYSWEA0010023,WTH891850,Coimbatore,Tamil Nadu,2025-02-09,18,59,0,10,Sunny,Normal
SYSWEA0010024,WTH316014,New Delhi,Delhi,2025-02-10,17,80,0,15,Sunny,Normal
SYSWEA0010025,WTH250447,Mumbai,Maharashtra,2025-02-10,26,98,0,7,Sunny,Normal
SYSWEA0010026,WTH219049,Bengaluru,Karnataka,2025-02-10,22,86,0,9,Sunny,Normal
SYSWEA0010027,WTH887080,Chennai,Tamil Nadu,2025-02-10,26,72,0,17,Cloudy,Normal
SYSWEA0010028,WTH461180,Ahmedabad,Gujarat,2025-02-10,20,39,4,8,Sunny,Normal
SYSWEA0010029,WTH817179,Noida,Uttar Pradesh,2025-02-10,11,82,2,11,Fog,Moderate
SYSWEA0010030,WTH356927,Pune,Maharashtra,2025-02-10,22,69,2,16,Sunny,Normal
SYSWEA0010031,WTH705005,Ghaziabad,Uttar Pradesh,2025-02-10,10,39,0,15,Sunny,Normal
SYSWEA0010032,WTH283888,Lucknow,Uttar Pradesh,2025-02-10,13,42,0,5,Rain,Moderate
SYSWEA0010033,WTH524099,Kanpur,Uttar Pradesh,2025-02-10,9,57,2,11,Sunny,Normal
SYSWEA0010034,WTH857947,Nagpur,Maharashtra,2025-02-10,20,80,0,20,Fog,Moderate
SYSWEA0010035,WTH426444,Mangalore,Karnataka,2025-02-10,23,77,0,9,Sunny,Normal
SYSWEA0010036,WTH966517,Coimbatore,Tamil Nadu,2025-02-10,22,59,2,20,Sunny,Normal
SYSWEA0010037,WTH734957,New Delhi,Delhi,2025-02-11,10,60,0,20,Cloudy,Normal
SYSWEA0010038,WTH203333,Mumbai,Maharashtra,2025-02-11,31,83,0,10,Rain,Moderate
SYSWEA0010039,WTH380563,Bengaluru,Karnataka,2025-02-11,28,52,0,20,Sunny,Normal
SYSWEA0010040,WTH603467,Chennai,Tamil Nadu,2025-02-11,23,94,0,7,Cloudy,Normal
SYSWEA0010041,WTH817075,Ahmedabad,Gujarat,2025-02-11,22,84,0,20,Cloudy,Normal
SYSWEA0010042,WTH387162,Noida,Uttar Pradesh,2025-02-11,14,71,0,9,Sunny,Normal
SYSWEA0010043,WTH715285,Pune,Maharashtra,2025-02-11,14,93,2,13,Fog,Moderate
SYSWEA0010044,WTH196536,Ghaziabad,Uttar Pradesh,2025-02-11,9,59,0,15,Fog,Moderate
SYSWEA0010045,WTH389775,Lucknow,Uttar Pradesh,2025-02-11,15,79,0,7,Sunny,Normal
SYSWEA0010046,WTH823642,Kanpur,Uttar Pradesh,2025-02-11,15,62,0,15,Rain,Moderate
SYSWEA0010047,WTH563156,Nagpur,Maharashtra,2025-02-11,25,69,0,11,Sunny,Normal
SYSWEA0010048,WTH201218,Mangalore,Karnataka,2025-02-11,25,86,4,19,Cloudy,Normal
SYSWEA0010049,WTH995766,Coimbatore,Tamil Nadu,2025-02-11,19,84,0,11,Sunny,Normal
SYSWEA0010050,WTH498127,New Delhi,Delhi,2025-02-12,18,79,0,20,Fog,Moderate
SYSWEA0010051,WTH767873,Mumbai,Maharashtra,2025-02-12,20,95,2,20,Fog,Moderate
SYSWEA0010052,WTH705469,Bengaluru,Karnataka,2025-02-12,15,50,0,19,Sunny,Normal
SYSWEA0010053,WTH291929,Chennai,Tamil Nadu,2025-02-12,23,87,4,15,Sunny,Normal
SYSWEA0010054,WTH833368,Ahmedabad,Gujarat,2025-02-12,28,63,0,5,Fog,Moderate
SYSWEA0010055,WTH540448,Noida,Uttar Pradesh,2025-02-12,11,35,0,6,Sunny,Normal
SYSWEA0010056,WTH873625,Pune,Maharashtra,2025-02-12,20,68,0,14,Fog,Moderate
SYSWEA0010057,WTH669165,Ghaziabad,Uttar Pradesh,2025-02-12,9,73,2,18,Cloudy,Normal
SYSWEA0010058,WTH830809,Lucknow,Uttar Pradesh,2025-02-12,20,81,0,20,Cloudy,Normal
SYSWEA0010059,WTH108083,Kanpur,Uttar Pradesh,2025-02-12,17,57,4,10,Sunny,Normal
SYSWEA0010060,WTH625553,Nagpur,Maharashtra,2025-02-12,16,48,0,17,Sunny,Normal
SYSWEA0010061,WTH484878,Mangalore,Karnataka,2025-02-12,20,85,2,20,Cloudy,Normal
SYSWEA0010062,WTH443596,Coimbatore,Tamil Nadu,2025-02-12,29,78,0,14,Sunny,Normal
SYSWEA0010063,WTH324776,New Delhi,Delhi,2025-02-13,19,65,4,15,Fog,Moderate
SYSWEA0010064,WTH401853,Mumbai,Maharashtra,2025-02-13,29,65,0,18,Sunny,Normal
SYSWEA0010065,WTH257386,Bengaluru,Karnataka,2025-02-13,15,63,0,9,Sunny,Normal
SYSWEA0010066,WTH179718,Chennai,Tamil Nadu,2025-02-13,26,71,0,13,Sunny,Normal
SYSWEA0010067,WTH825839,Ahmedabad,Gujarat,2025-02-13,17,43,0,12,Sunny,Normal
SYSWEA0010068,WTH979022,Noida,Uttar Pradesh,2025-02-13,13,86,4,13,Cloudy,Normal
SYSWEA0010069,WTH343704,Pune,Maharashtra,2025-02-13,19,70,4,19,Cloudy,Normal
SYSWEA0010070,WTH542380,Ghaziabad,Uttar Pradesh,2025-02-13,12,41,0,18,Sunny,Normal
SYSWEA0010071,WTH549283,Lucknow,Uttar Pradesh,2025-02-13,11,51,2,19,Sunny,Normal
SYSWEA0010072,WTH604664,Kanpur,Uttar Pradesh,2025-02-13,11,40,0,6,Sunny,Normal
SYSWEA0010073,WTH651150,Nagpur,Maharashtra,2025-02-13,13,39,0,15,Sunny,Normal
SYSWEA0010074,WTH386088,Mangalore,Karnataka,2025-02-13,31,94,0,18,Cloudy,Normal
SYSWEA0010075,WTH726856,Coimbatore,Tamil Nadu,2025-02-13,28,62,0,12,Cloudy,Normal
SYSWEA0010076,WTH790002,New Delhi,Delhi,2025-02-14,14,73,0,12,Sunny,Normal
SYSWEA0010077,WTH859637,Mumbai,Maharashtra,2025-02-14,29,79,0,11,Sunny,Normal
SYSWEA0010078,WTH678499,Bengaluru,Karnataka,2025-02-14,23,62,0,11,Fog,Moderate
SYSWEA0010079,WTH462280,Chennai,Tamil Nadu,2025-02-14,29,85,0,9,Fog,Moderate
SYSWEA0010080,WTH664681,Ahmedabad,Gujarat,2025-02-14,15,67,0,18,Sunny,Normal
SYSWEA0010081,WTH361593,Noida,Uttar Pradesh,2025-02-14,14,41,0,9,Sunny,Normal
SYSWEA0010082,WTH603235,Pune,Maharashtra,2025-02-14,14,71,0,12,Fog,Moderate
SYSWEA0010083,WTH239533,Ghaziabad,Uttar Pradesh,2025-02-14,15,69,0,16,Cloudy,Normal
SYSWEA0010084,WTH641499,Lucknow,Uttar Pradesh,2025-02-14,18,47,0,17,Sunny,Normal
SYSWEA0010085,WTH318745,Kanpur,Uttar Pradesh,2025-02-14,17,56,0,11,Sunny,Normal
SYSWEA0010086,WTH160307,Nagpur,Maharashtra,2025-02-14,17,53,0,16,Fog,Moderate
SYSWEA0010087,WTH528160,Mangalore,Karnataka,2025-02-14,26,87,0,9,Sunny,Normal
SYSWEA0010088,WTH571359,Coimbatore,Tamil Nadu,2025-02-14,20,82,0,6,Sunny,Normal
SYSWEA0010089,WTH945715,New Delhi,Delhi,2025-02-15,15,60,0,19,Cloudy,Normal
SYSWEA0010090,WTH178890,Mumbai,Maharashtra,2025-02-15,27,91,2,20,Cloudy,Normal
SYSWEA0010091,WTH377631,Bengaluru,Karnataka,2025-02-15,16,84,0,19,Sunny,Normal
SYSWEA0010092,WTH327759,Chennai,Tamil Nadu,2025-02-15,29,87,0,12,Fog,Moderate
SYSWEA0010093,WTH144987,Ahmedabad,Gujarat,2025-02-15,23,37,0,13,Cloudy,Normal
SYSWEA0010094,WTH506757,Noida,Uttar Pradesh,2025-02-15,14,77,0,9,Rain,Moderate
SYSWEA0010095,WTH393239,Pune,Maharashtra,2025-02-15,14,57,4,9,Sunny,Normal
SYSWEA0010096,WTH467194,Ghaziabad,Uttar Pradesh,2025-02-15,19,70,0,17,Sunny,Normal
SYSWEA0010097,WTH743942,Lucknow,Uttar Pradesh,2025-02-15,17,46,0,8,Sunny,Normal
SYSWEA0010098,WTH321747,Kanpur,Uttar Pradesh,2025-02-15,21,74,0,7,Cloudy,Normal
SYSWEA0010099,WTH595507,Nagpur,Maharashtra,2025-02-15,21,44,0,16,Sunny,Normal
SYSWEA0010100,WTH728535,Mangalore,Karnataka,2025-02-15,24,75,0,11,Sunny,Normal
SYSWEA0010101,WTH792605,Coimbatore,Tamil Nadu,2025-02-15,23,90,0,17,Cloudy,Normal
SYSWEA0010102,WTH246665,New Delhi,Delhi,2025-02-16,16,79,0,19,Sunny,Normal
SYSWEA0010103,WTH650157,Mumbai,Maharashtra,2025-02-16,23,84,0,16,Cloudy,Normal
SYSWEA0010104,WTH554756,Bengaluru,Karnataka,2025-02-16,15,50,0,18,Cloudy,Normal
SYSWEA0010105,WTH823607,Chennai,Tamil Nadu,2025-02-16,25,70,2,15,Fog,Moderate
SYSWEA0010106,WTH425540,Ahmedabad,Gujarat,2025-02-16,22,36,0,5,Fog,Moderate
SYSWEA0010107,WTH855850,Noida,Uttar Pradesh,2025-02-16,20,67,0,16,Cloudy,Normal
SYSWEA0010108,WTH933460,Pune,Maharashtra,2025-02-16,21,88,0,14,Sunny,Normal
SYSWEA0010109,WTH205204,Ghaziabad,Uttar Pradesh,2025-02-16,11,55,0,17,Fog,Moderate
SYSWEA0010110,WTH578700,Lucknow,Uttar Pradesh,2025-02-16,9,85,0,19,Sunny,Normal
SYSWEA0010111,WTH422411,Kanpur,Uttar Pradesh,2025-02-16,10,49,0,18,Sunny,Normal
SYSWEA0010112,WTH135799,Nagpur,Maharashtra,2025-02-16,14,59,0,12,Fog,Moderate
SYSWEA0010113,WTH912819,Mangalore,Karnataka,2025-02-16,22,70,0,19,Sunny,Normal
SYSWEA0010114,WTH983290,Coimbatore,Tamil Nadu,2025-02-16,29,78,0,20,Fog,Moderate
SYSWEA0010115,WTH827495,New Delhi,Delhi,2025-02-17,20,61,0,18,Sunny,Normal
SYSWEA0010116,WTH213530,Mumbai,Maharashtra,2025-02-17,28,80,4,15,Sunny,Normal
SYSWEA0010117,WTH780613,Bengaluru,Karnataka,2025-02-17,20,66,0,17,Fog,Moderate
SYSWEA0010118,WTH262470,Chennai,Tamil Nadu,2025-02-17,22,60,0,7,Sunny,Normal
SYSWEA0010119,WTH157318,Ahmedabad,Gujarat,2025-02-17,13,83,0,5,Sunny,Normal
SYSWEA0010120,WTH464884,Noida,Uttar Pradesh,2025-02-17,14,36,0,7,Fog,Moderate
SYSWEA0010121,WTH713859,Pune,Maharashtra,2025-02-17,22,73,0,12,Fog,Moderate
SYSWEA0010122,WTH434305,Ghaziabad,Uttar Pradesh,2025-02-17,10,77,0,13,Fog,Moderate
SYSWEA0010123,WTH233346,Lucknow,Uttar Pradesh,2025-02-17,15,62,0,10,Sunny,Normal
SYSWEA0010124,WTH393223,Kanpur,Uttar Pradesh,2025-02-17,12,46,4,14,Rain,Moderate
SYSWEA0010125,WTH787817,Nagpur,Maharashtra,2025-02-17,14,84,0,16,Cloudy,Normal
SYSWEA0010126,WTH318742,Mangalore,Karnataka,2025-02-17,27,72,0,11,Sunny,Normal
SYSWEA0010127,WTH712157,Coimbatore,Tamil Nadu,2025-02-17,21,58,0,18,Sunny,Normal
SYSWEA0010128,WTH873857,New Delhi,Delhi,2025-02-18,17,55,0,16,Sunny,Normal
SYSWEA0010129,WTH980257,Mumbai,Maharashtra,2025-02-18,29,92,0,5,Cloudy,Normal
SYSWEA0010130,WTH782402,Bengaluru,Karnataka,2025-02-18,28,77,0,8,Sunny,Normal
SYSWEA0010131,WTH143029,Chennai,Tamil Nadu,2025-02-18,23,64,0,14,Fog,Moderate
SYSWEA0010132,WTH967636,Ahmedabad,Gujarat,2025-02-18,28,80,2,19,Sunny,Normal
SYSWEA0010133,WTH973274,Noida,Uttar Pradesh,2025-02-18,8,47,2,12,Sunny,Normal
SYSWEA0010134,WTH671710,Pune,Maharashtra,2025-02-18,16,83,0,9,Sunny,Normal
SYSWEA0010135,WTH241512,Ghaziabad,Uttar Pradesh,2025-02-18,20,63,0,17,Sunny,Normal
SYSWEA0010136,WTH679333,Lucknow,Uttar Pradesh,2025-02-18,18,72,0,10,Sunny,Normal
SYSWEA0010137,WTH149634,Kanpur,Uttar Pradesh,2025-02-18,8,58,0,16,Sunny,Normal
SYSWEA0010138,WTH880190,Nagpur,Maharashtra,2025-02-18,24,55,0,11,Sunny,Normal
SYSWEA0010139,WTH155968,Mangalore,Karnataka,2025-02-18,29,73,0,18,Sunny,Normal
SYSWEA0010140,WTH441782,Coimbatore,Tamil Nadu,2025-02-18,29,71,4,18,Sunny,Normal
SYSWEA0010141,WTH385569,New Delhi,Delhi,2025-02-19,17,51,0,13,Sunny,Normal
SYSWEA0010142,WTH470366,Mumbai,Maharashtra,2025-02-19,29,65,0,18,Sunny,Normal
SYSWEA0010143,WTH623847,Bengaluru,Karnataka,2025-02-19,22,69,0,10,Cloudy,Normal
SYSWEA0010144,WTH420920,Chennai,Tamil Nadu,2025-02-19,31,63,0,19,Sunny,Normal
SYSWEA0010145,WTH260616,Ahmedabad,Gujarat,2025-02-19,27,68,0,17,Sunny,Normal
SYSWEA0010146,WTH511562,Noida,Uttar Pradesh,2025-02-19,8,49,4,16,Sunny,Normal
SYSWEA0010147,WTH756562,Pune,Maharashtra,2025-02-19,23,50,2,13,Rain,Moderate
SYSWEA0010148,WTH245257,Ghaziabad,Uttar Pradesh,2025-02-19,9,60,0,8,Sunny,Normal
SYSWEA0010149,WTH155191,Lucknow,Uttar Pradesh,2025-02-19,19,89,4,15,Sunny,Normal
SYSWEA0010150,WTH553787,Kanpur,Uttar Pradesh,2025-02-19,14,66,2,17,Sunny,Normal
SYSWEA0010151,WTH747573,Nagpur,Maharashtra,2025-02-19,13,88,0,16,Sunny,Normal
SYSWEA0010152,WTH548999,Mangalore,Karnataka,2025-02-19,28,70,0,19,Cloudy,Normal
SYSWEA0010153,WTH966207,Coimbatore,Tamil Nadu,2025-02-19,25,76,0,11,Fog,Moderate
SYSWEA0010154,WTH711988,New Delhi,Delhi,2025-02-20,15,86,0,12,Cloudy,Normal
SYSWEA0010155,WTH584095,Mumbai,Maharashtra,2025-02-20,29,71,0,12,Sunny,Normal
SYSWEA0010156,WTH441423,Bengaluru,Karnataka,2025-02-20,24,59,0,11,Sunny,Normal
SYSWEA0010157,WTH947278,Chennai,Tamil Nadu,2025-02-20,22,69,4,17,Fog,Moderate
SYSWEA0010158,WTH919698,Ahmedabad,Gujarat,2025-02-20,15,36,0,18,Sunny,Normal
SYSWEA0010159,WTH296389,Noida,Uttar Pradesh,2025-02-20,15,52,0,14,Fog,Moderate
SYSWEA0010160,WTH205602,Pune,Maharashtra,2025-02-20,24,66,2,7,Sunny,Normal
SYSWEA0010161,WTH779513,Ghaziabad,Uttar Pradesh,2025-02-20,18,39,0,18,Sunny,Normal
SYSWEA0010162,WTH571878,Lucknow,Uttar Pradesh,2025-02-20,21,66,2,20,Sunny,Normal
SYSWEA0010163,WTH997860,Kanpur,Uttar Pradesh,2025-02-20,18,52,0,12,Sunny,Normal
SYSWEA0010164,WTH202486,Nagpur,Maharashtra,2025-02-20,19,85,0,12,Cloudy,Normal
SYSWEA0010165,WTH317354,Mangalore,Karnataka,2025-02-20,25,78,0,5,Sunny,Normal
SYSWEA0010166,WTH639988,Coimbatore,Tamil Nadu,2025-02-20,24,74,0,10,Fog,Moderate
SYSWEA0010167,WTH537094,New Delhi,Delhi,2025-02-21,12,63,2,16,Sunny,Normal
SYSWEA0010168,WTH884249,Mumbai,Maharashtra,2025-02-21,26,85,0,6,Sunny,Normal
SYSWEA0010169,WTH850286,Bengaluru,Karnataka,2025-02-21,20,92,0,6,Sunny,Normal
SYSWEA0010170,WTH670924,Chennai,Tamil Nadu,2025-02-21,29,83,0,11,Cloudy,Normal
SYSWEA0010171,WTH197024,Ahmedabad,Gujarat,2025-02-21,22,42,0,6,Fog,Moderate
SYSWEA0010172,WTH576112,Noida,Uttar Pradesh,2025-02-21,13,89,0,15,Sunny,Normal
SYSWEA0010173,WTH576152,Pune,Maharashtra,2025-02-21,15,84,0,20,Cloudy,Normal
SYSWEA0010174,WTH937922,Ghaziabad,Uttar Pradesh,2025-02-21,19,74,0,8,Cloudy,Normal
SYSWEA0010175,WTH464435,Lucknow,Uttar Pradesh,2025-02-21,17,58,0,8,Fog,Moderate
SYSWEA0010176,WTH409290,Kanpur,Uttar Pradesh,2025-02-21,20,82,2,8,Rain,Moderate
SYSWEA0010177,WTH364804,Nagpur,Maharashtra,2025-02-21,25,52,0,15,Sunny,Normal
SYSWEA0010178,WTH481096,Mangalore,Karnataka,2025-02-21,27,73,0,18,Sunny,Normal
SYSWEA0010179,WTH404605,Coimbatore,Tamil Nadu,2025-02-21,20,81,0,16,Sunny,Normal
SYSWEA0010180,WTH915034,New Delhi,Delhi,2025-02-22,20,89,0,12,Cloudy,Normal
SYSWEA0010181,WTH546231,Mumbai,Maharashtra,2025-02-22,23,90,0,20,Fog,Moderate
SYSWEA0010182,WTH748317,Bengaluru,Karnataka,2025-02-22,20,77,0,16,Cloudy,Normal
SYSWEA0010183,WTH911487,Chennai,Tamil Nadu,2025-02-22,23,62,2,14,Sunny,Normal
SYSWEA0010184,WTH289797,Ahmedabad,Gujarat,2025-02-22,19,43,0,18,Sunny,Normal
SYSWEA0010185,WTH743724,Noida,Uttar Pradesh,2025-02-22,14,46,0,14,Rain,Moderate
SYSWEA0010186,WTH427211,Pune,Maharashtra,2025-02-22,15,91,0,8,Cloudy,Normal
SYSWEA0010187,WTH328509,Ghaziabad,Uttar Pradesh,2025-02-22,10,59,0,17,Sunny,Normal
SYSWEA0010188,WTH888389,Lucknow,Uttar Pradesh,2025-02-22,14,85,0,16,Fog,Moderate
SYSWEA0010189,WTH760548,Kanpur,Uttar Pradesh,2025-02-22,11,53,0,7,Cloudy,Normal
SYSWEA0010190,WTH551908,Nagpur,Maharashtra,2025-02-22,14,47,2,16,Rain,Moderate
SYSWEA0010191,WTH608713,Mangalore,Karnataka,2025-02-22,21,73,0,10,Fog,Moderate
SYSWEA0010192,WTH578402,Coimbatore,Tamil Nadu,2025-02-22,22,87,0,14,Sunny,Normal
SYSWEA0010193,WTH337672,New Delhi,Delhi,2025-02-23,17,88,0,10,Sunny,Normal
SYSWEA0010194,WTH684649,Mumbai,Maharashtra,2025-02-23,27,72,0,18,Sunny,Normal
SYSWEA0010195,WTH798645,Bengaluru,Karnataka,2025-02-23,17,60,0,15,Sunny,Normal
SYSWEA0010196,WTH765415,Chennai,Tamil Nadu,2025-02-23,25,93,2,11,Sunny,Normal
SYSWEA0010197,WTH419199,Ahmedabad,Gujarat,2025-02-23,22,80,4,20,Cloudy,Normal
SYSWEA0010198,WTH128951,Noida,Uttar Pradesh,2025-02-23,16,35,0,13,Sunny,Normal
SYSWEA0010199,WTH209423,Pune,Maharashtra,2025-02-23,17,78,0,18,Sunny,Normal
SYSWEA0010200,WTH608669,Ghaziabad,Uttar Pradesh,2025-02-23,15,82,0,19,Sunny,Normal
SYSWEA0010201,WTH876758,Lucknow,Uttar Pradesh,2025-02-23,18,77,0,12,Sunny,Normal
SYSWEA0010202,WTH630620,Kanpur,Uttar Pradesh,2025-02-23,12,58,0,7,Sunny,Normal
SYSWEA0010203,WTH713446,Nagpur,Maharashtra,2025-02-23,22,37,0,7,Sunny,Normal
SYSWEA0010204,WTH235647,Mangalore,Karnataka,2025-02-23,30,98,0,16,Sunny,Normal
SYSWEA0010205,WTH106358,Coimbatore,Tamil Nadu,2025-02-23,24,87,0,13,Sunny,Normal
SYSWEA0010206,WTH972410,New Delhi,Delhi,2025-02-24,14,39,0,6,Cloudy,Normal
SYSWEA0010207,WTH420798,Mumbai,Maharashtra,2025-02-24,24,89,0,14,Fog,Moderate
SYSWEA0010208,WTH984105,Bengaluru,Karnataka,2025-02-24,18,70,0,16,Sunny,Normal
SYSWEA0010209,WTH742800,Chennai,Tamil Nadu,2025-02-24,21,71,0,17,Fog,Moderate
SYSWEA0010210,WTH498038,Ahmedabad,Gujarat,2025-02-24,20,41,0,8,Fog,Moderate
SYSWEA0010211,WTH338970,Noida,Uttar Pradesh,2025-02-24,12,78,0,20,Sunny,Normal
SYSWEA0010212,WTH107555,Pune,Maharashtra,2025-02-24,21,62,0,13,Fog,Moderate
SYSWEA0010213,WTH759858,Ghaziabad,Uttar Pradesh,2025-02-24,17,81,0,7,Sunny,Normal
SYSWEA0010214,WTH610617,Lucknow,Uttar Pradesh,2025-02-24,17,71,0,5,Sunny,Normal
SYSWEA0010215,WTH788901,Kanpur,Uttar Pradesh,2025-02-24,17,47,0,8,Sunny,Normal
SYSWEA0010216,WTH203429,Nagpur,Maharashtra,2025-02-24,23,54,0,16,Sunny,Normal
SYSWEA0010217,WTH658069,Mangalore,Karnataka,2025-02-24,29,78,4,15,Cloudy,Normal
SYSWEA0010218,WTH675714,Coimbatore,Tamil Nadu,2025-02-24,26,67,0,17,Fog,Moderate
SYSWEA0010219,WTH861763,New Delhi,Delhi,2025-02-25,15,37,0,18,Sunny,Normal
SYSWEA0010220,WTH645742,Mumbai,Maharashtra,2025-02-25,28,69,0,12,Sunny,Normal
SYSWEA0010221,WTH655182,Bengaluru,Karnataka,2025-02-25,16,83,0,14,Fog,Moderate
SYSWEA0010222,WTH783818,Chennai,Tamil Nadu,2025-02-25,28,68,4,11,Sunny,Normal
SYSWEA0010223,WTH858605,Ahmedabad,Gujarat,2025-02-25,13,36,0,14,Fog,Moderate
SYSWEA0010224,WTH122960,Noida,Uttar Pradesh,2025-02-25,12,59,0,12,Sunny,Normal
SYSWEA0010225,WTH474989,Pune,Maharashtra,2025-02-25,14,92,0,13,Cloudy,Normal
SYSWEA0010226,WTH636478,Ghaziabad,Uttar Pradesh,2025-02-25,19,80,0,6,Cloudy,Normal
SYSWEA0010227,WTH155322,Lucknow,Uttar Pradesh,2025-02-25,22,45,0,11,Sunny,Normal
SYSWEA0010228,WTH350776,Kanpur,Uttar Pradesh,2025-02-25,10,41,0,17,Cloudy,Normal
SYSWEA0010229,WTH920162,Nagpur,Maharashtra,2025-02-25,16,80,0,11,Sunny,Normal
SYSWEA0010230,WTH162128,Mangalore,Karnataka,2025-02-25,23,85,0,15,Cloudy,Normal
SYSWEA0010231,WTH147023,Coimbatore,Tamil Nadu,2025-02-25,21,71,0,17,Fog,Moderate
SYSWEA0010232,WTH473962,New Delhi,Delhi,2025-02-26,17,56,0,12,Sunny,Normal
SYSWEA0010233,WTH372814,Mumbai,Maharashtra,2025-02-26,25,78,0,16,Sunny,Normal
SYSWEA0010234,WTH319380,Bengaluru,Karnataka,2025-02-26,18,87,0,16,Rain,Moderate
SYSWEA0010235,WTH304198,Chennai,Tamil Nadu,2025-02-26,24,89,0,8,Fog,Moderate
SYSWEA0010236,WTH252113,Ahmedabad,Gujarat,2025-02-26,23,78,0,14,Sunny,Normal
SYSWEA0010237,WTH849747,Noida,Uttar Pradesh,2025-02-26,8,61,2,6,Sunny,Normal
SYSWEA0010238,WTH263929,Pune,Maharashtra,2025-02-26,23,51,0,19,Cloudy,Normal
SYSWEA0010239,WTH370915,Ghaziabad,Uttar Pradesh,2025-02-26,12,64,0,7,Cloudy,Normal
SYSWEA0010240,WTH405094,Lucknow,Uttar Pradesh,2025-02-26,20,81,0,17,Sunny,Normal
SYSWEA0010241,WTH835265,Kanpur,Uttar Pradesh,2025-02-26,20,45,0,7,Cloudy,Normal
SYSWEA0010242,WTH772041,Nagpur,Maharashtra,2025-02-26,25,47,0,6,Sunny,Normal
SYSWEA0010243,WTH966565,Mangalore,Karnataka,2025-02-26,22,94,4,14,Sunny,Normal
