SalesSysID,SalesID,SalesDate,StoreID,ProductID,QuantitySold,UnitSellingPrice,DiscountPercentage,ReturnedQuantity,SaleType
SYSSALE0159001,SALE968641,2026-04-13,STR800674,PROD993744,1,87320.29,0,0,Regular
SYSSALE0159002,SALE562223,2026-08-09,STR800674,PROD159532,7,742.65,10,0,Promotion
SYSSALE0159003,SALE865393,2026-12-10,STR800674,PROD701253,1,178231.58,5,0,Regular
SYSSALE0159004,SALE315352,2026-11-15,STR800674,PROD761532,3,141156.91,5,0,Regular
SYSSALE0159005,SALE888780,2026-09-21,STR800674,PROD213609,11,1180.25,0,0,Regular
SYSSALE0159006,SALE912265,2026-11-06,STR800674,PROD881549,27,1142.27,0,0,Regular
SYSSALE0159007,SALE661159,2026-03-05,STR800674,PROD759176,19,82.92,5,0,Regular
SYSSALE0159008,SALE901218,2026-02-22,STR800674,PROD123682,4,70.29,5,0,Regular
SYSSALE0159009,SALE321791,2026-09-15,STR800674,PROD188834,3,87675.17,5,0,Regular
SYSSALE0159010,SALE443264,2026-11-23,STR800674,PROD533911,1,90683.3,5,0,Regular
SYSSALE0159011,SALE475663,2026-05-09,STR800674,PROD214576,13,517.19,0,0,Regular
SYSSALE0159012,SALE713642,2026-09-18,STR800674,PROD214576,5,517.53,0,0,Regular
SYSSALE0159013,SALE612130,2026-10-25,STR800674,PROD183667,2,2375.94,5,0,Regular
SYSSALE0159014,SALE683323,2026-09-02,STR800674,PROD220936,12,626.63,5,0,Regular
SYSSALE0159015,SALE897354,2026-11-08,STR800674,PROD794093,8,261.99,0,0,Regular
SYSSALE0159016,SALE754532,2026-07-13,STR800674,PROD638857,11,547.5,5,0,Regular
SYSSALE0159017,SALE225831,2026-01-10,STR800674,PROD553014,2,443.36,20,0,Promotion
SYSSALE0159018,SALE833646,2026-03-30,STR800674,PROD502219,9,187.46,0,0,Regular
SYSSALE0159019,SALE395404,2026-08-28,STR800674,PROD874814,11,1058.54,5,0,Regular
SYSSALE0159020,SALE473947,2026-10-31,STR800674,PROD786224,3,1660.49,25,0,Clearance
SYSSALE0159021,SALE893428,2026-01-16,STR800674,PROD834233,2,590.26,25,0,Clearance
SYSSALE0159022,SALE630915,2026-08-16,STR800674,PROD735053,2,77996.86,5,0,Regular
SYSSALE0159023,SALE706864,2026-12-18,STR800674,PROD377304,8,235.79,5,0,Regular
SYSSALE0159024,SALE526487,2026-02-14,STR800674,PROD864711,2,100395.76,15,0,Promotion
SYSSALE0159025,SALE940506,2026-10-05,STR800674,PROD245998,3,73755.85,5,0,Regular
SYSSALE0159026,SALE627940,2026-10-10,STR800674,PROD707314,20,245.02,0,0,Regular
SYSSALE0159027,SALE906660,2026-01-12,STR800674,PROD989545,17,661.06,0,0,Regular
SYSSALE0159028,SALE186346,2026-03-02,STR800674,PROD213609,5,1194.7,0,0,Regular
SYSSALE0159029,SALE548564,2026-06-16,STR800674,PROD986982,1,63987.4,5,1,Regular
SYSSALE0159030,SALE608675,2026-10-27,STR800674,PROD449138,2,67207.8,5,0,Regular
SYSSALE0159031,SALE622522,2026-07-12,STR800674,PROD533321,2,149156.59,40,1,Clearance
SYSSALE0159032,SALE406357,2026-12-27,STR800674,PROD221119,6,1513.07,15,0,Promotion
SYSSALE0159033,SALE234396,2026-11-17,STR800674,PROD377304,11,228.48,5,0,Regular
SYSSALE0159034,SALE798521,2026-11-15,STR800674,PROD818699,3,88679.25,5,0,Regular
SYSSALE0159035,SALE850797,2026-03-11,STR800674,PROD822858,14,131.62,30,0,Clearance
SYSSALE0159036,SALE150568,2026-08-05,STR800674,PROD899281,18,924.83,5,0,Regular
SYSSALE0159037,SALE334714,2026-12-22,STR800674,PROD491559,5,296.7,10,0,Promotion
SYSSALE0159038,SALE912373,2026-10-31,STR800674,PROD401198,2,58935.21,0,0,Regular
SYSSALE0159039,SALE759924,2026-11-14,STR800674,PROD496764,34,2394.56,20,0,Promotion
SYSSALE0159040,SALE503288,2026-09-23,STR800674,PROD724834,11,953.65,0,0,Regular
SYSSALE0159041,SALE888806,2026-10-23,STR800674,PROD810189,5,1402.52,0,0,Regular
SYSSALE0159042,SALE643940,2026-08-10,STR800674,PROD800646,2,812.59,5,0,Regular
SYSSALE0159043,SALE289862,2026-10-23,STR800674,PROD878480,7,154.1,0,0,Regular
SYSSALE0159044,SALE675796,2026-10-28,STR800674,PROD373432,1,68801.71,5,0,Regular
SYSSALE0159045,SALE286644,2026-10-09,STR800674,PROD211579,15,1199.76,0,0,Regular
SYSSALE0159046,SALE296402,2026-04-06,STR800674,PROD324345,14,392.28,5,0,Regular
SYSSALE0159047,SALE437956,2026-11-30,STR800674,PROD496764,2,2371.04,5,0,Regular
SYSSALE0159048,SALE351669,2026-05-21,STR800674,PROD220764,8,290.03,5,0,Regular
SYSSALE0159049,SALE876725,2026-10-20,STR800674,PROD533321,2,152177.23,0,0,Regular
SYSSALE0159050,SALE971687,2026-03-18,STR800674,PROD378535,3,142464.66,5,0,Regular
SYSSALE0159051,SALE521739,2026-05-10,STR800674,PROD239613,2,99348.14,30,0,Clearance
SYSSALE0159052,SALE405294,2026-04-08,STR800674,PROD645007,16,1615.05,5,0,Regular
SYSSALE0159053,SALE597317,2026-09-28,STR800674,PROD551860,17,629.41,0,0,Regular
SYSSALE0159054,SALE594399,2026-11-19,STR800674,PROD478427,30,382.03,15,0,Promotion
SYSSALE0159055,SALE804111,2026-01-02,STR800674,PROD375097,13,499.7,40,0,Clearance
SYSSALE0159056,SALE928450,2026-03-25,STR800674,PROD851413,17,2065.58,5,0,Regular
SYSSALE0159057,SALE211516,2026-10-09,STR800674,PROD213609,3,1201.67,0,1,Regular
SYSSALE0159058,SALE187109,2026-11-18,STR800674,PROD478120,4,979.96,0,0,Regular
SYSSALE0159059,SALE861374,2026-11-15,STR800674,PROD242239,26,1210.58,15,0,Promotion
SYSSALE0159060,SALE108865,2026-11-30,STR800674,PROD373903,19,1339.24,0,0,Regular
SYSSALE0159061,SALE812649,2026-12-20,STR800674,PROD837954,6,1533.72,0,0,Regular
SYSSALE0159062,SALE515709,2026-08-19,STR800674,PROD707314,19,248.42,0,0,Regular
SYSSALE0159063,SALE976853,2026-01-11,STR800674,PROD571832,19,3336.4,5,0,Regular
SYSSALE0159064,SALE949031,2026-04-28,STR800674,PROD822858,14,135.65,10,5,Promotion
SYSSALE0159065,SALE735923,2026-04-29,STR800674,PROD220936,11,617.51,0,0,Regular
SYSSALE0159066,SALE878856,2026-07-22,STR800674,PROD324729,18,1215.33,5,0,Regular
SYSSALE0159067,SALE628681,2026-08-23,STR800674,PROD529068,15,628.84,0,6,Regular
SYSSALE0159068,SALE127958,2026-12-01,STR800674,PROD513224,26,67.01,0,0,Regular
SYSSALE0159069,SALE907848,2026-05-30,STR800674,PROD526117,2,182670.92,0,0,Regular
SYSSALE0159070,SALE674185,2026-04-16,STR800674,PROD165142,19,736.5,0,0,Regular
SYSSALE0159071,SALE467557,2026-09-18,STR800674,PROD689179,18,1064.29,5,0,Regular
SYSSALE0159072,SALE277992,2026-02-24,STR800674,PROD687044,17,131.88,0,0,Regular
SYSSALE0159073,SALE276325,2026-01-03,STR800674,PROD762055,18,199.84,5,0,Regular
SYSSALE0159074,SALE712300,2026-06-06,STR800674,PROD420297,27,391.24,5,0,Regular
SYSSALE0159075,SALE127761,2026-08-05,STR800674,PROD790017,1,19962.8,5,0,Regular
SYSSALE0159076,SALE969373,2026-09-18,STR800674,PROD718241,29,1588.91,0,0,Regular
SYSSALE0159077,SALE459096,2026-10-04,STR800674,PROD451470,13,1856.64,5,0,Regular
SYSSALE0159078,SALE808022,2026-10-11,STR800674,PROD555292,2,103084.0,25,0,Clearance
SYSSALE0159079,SALE784092,2026-06-29,STR800674,PROD644932,23,2112.72,5,0,Regular
SYSSALE0159080,SALE108370,2026-05-18,STR800674,PROD119524,1,76960.94,5,0,Regular
SYSSALE0159081,SALE786460,2026-07-06,STR800674,PROD891030,6,204.88,20,0,Promotion
SYSSALE0159082,SALE411721,2026-09-18,STR800674,PROD612530,24,867.12,0,0,Regular
SYSSALE0159083,SALE408288,2026-10-24,STR800674,PROD508396,2,78141.68,5,0,Regular
SYSSALE0159084,SALE738140,2026-09-07,STR800674,PROD740725,15,2753.04,0,0,Regular
SYSSALE0159085,SALE597151,2026-02-20,STR800674,PROD962287,7,90.57,10,0,Promotion
SYSSALE0159086,SALE984436,2026-06-14,STR800674,PROD550797,5,732.51,0,0,Regular
SYSSALE0159087,SALE373278,2026-11-15,STR800674,PROD130610,12,674.75,0,0,Regular
SYSSALE0159088,SALE772259,2026-04-13,STR800674,PROD401036,13,1003.66,15,0,Promotion
SYSSALE0159089,SALE313719,2026-10-29,STR800674,PROD700067,18,930.59,0,0,Regular
SYSSALE0159090,SALE369661,2026-10-21,STR800674,PROD791201,3,1131.04,15,0,Promotion
SYSSALE0159091,SALE298235,2026-10-22,STR800674,PROD648102,35,571.7,0,0,Regular
SYSSALE0159092,SALE808185,2026-01-22,STR800674,PROD644932,28,2045.28,0,0,Regular
SYSSALE0159093,SALE831989,2026-03-06,STR800674,PROD426147,23,955.0,5,0,Regular
SYSSALE0159094,SALE307157,2026-10-12,STR800674,PROD465962,2,121753.49,5,0,Regular
SYSSALE0159095,SALE834370,2026-07-04,STR800674,PROD141468,16,662.59,0,0,Regular
SYSSALE0159096,SALE369257,2026-06-20,STR800674,PROD565765,4,1152.93,5,0,Regular
SYSSALE0159097,SALE692238,2026-05-24,STR800674,PROD565765,19,1164.12,5,0,Regular
SYSSALE0159098,SALE755829,2026-08-30,STR800674,PROD494956,4,965.44,0,0,Regular
SYSSALE0159099,SALE748107,2026-02-17,STR800674,PROD489043,12,669.23,0,0,Regular
SYSSALE0159100,SALE750391,2026-02-11,STR800674,PROD482614,1,180446.54,10,0,Promotion
SYSSALE0159101,SALE762257,2026-10-12,STR800674,PROD480133,3,72240.66,0,0,Regular
SYSSALE0159102,SALE194538,2026-04-24,STR800674,PROD277193,7,1198.8,10,0,Promotion
SYSSALE0159103,SALE576817,2026-10-30,STR800674,PROD688861,13,156.18,10,0,Promotion
SYSSALE0159104,SALE708614,2026-05-13,STR800674,PROD324729,14,1226.2,5,0,Regular
SYSSALE0159105,SALE374040,2026-12-22,STR800674,PROD491559,16,294.74,0,0,Regular
SYSSALE0159106,SALE103170,2026-05-16,STR800674,PROD984247,6,240.01,25,0,Clearance
SYSSALE0159107,SALE717197,2026-03-23,STR800674,PROD409571,3,156119.62,5,0,Regular
SYSSALE0159108,SALE830486,2026-09-28,STR800674,PROD666432,2,87443.94,0,1,Regular
SYSSALE0159109,SALE731581,2026-10-26,STR800674,PROD626690,17,307.43,5,0,Regular
SYSSALE0159110,SALE744874,2026-12-05,STR800674,PROD486649,5,461.16,40,0,Clearance
SYSSALE0159111,SALE635896,2026-10-06,STR800674,PROD242239,10,1188.7,5,0,Regular
SYSSALE0159112,SALE132189,2026-05-25,STR800674,PROD966529,1,88324.32,5,1,Regular
SYSSALE0159113,SALE798772,2026-06-07,STR800674,PROD139581,3,108770.53,30,0,Clearance
SYSSALE0159114,SALE984052,2026-12-16,STR800674,PROD258787,8,128.3,15,0,Promotion
SYSSALE0159115,SALE838211,2026-07-20,STR800674,PROD881177,1,77902.28,5,0,Regular
SYSSALE0159116,SALE276946,2026-02-28,STR800674,PROD473023,15,77.47,5,0,Regular
SYSSALE0159117,SALE260726,2026-06-25,STR800674,PROD799565,21,246.74,5,0,Regular
SYSSALE0159118,SALE758011,2026-04-04,STR800674,PROD878480,18,155.43,0,0,Regular
SYSSALE0159119,SALE514195,2026-12-03,STR800674,PROD189856,7,1146.26,15,3,Promotion
SYSSALE0159120,SALE636519,2026-04-19,STR800674,PROD810189,17,1398.61,0,0,Regular
SYSSALE0159121,SALE680616,2026-07-16,STR800674,PROD262325,19,1337.14,5,0,Regular
SYSSALE0159122,SALE813272,2026-07-16,STR800674,PROD681343,19,255.3,30,0,Clearance
SYSSALE0159123,SALE371862,2026-09-28,STR800674,PROD973294,1,194899.44,0,0,Regular
SYSSALE0159124,SALE189098,2026-10-06,STR800674,PROD901619,17,465.82,5,0,Regular
SYSSALE0159125,SALE154370,2026-10-28,STR800674,PROD597305,5,248.27,20,0,Promotion
SYSSALE0159126,SALE470701,2026-04-09,STR800674,PROD793223,2,157340.01,0,0,Regular
SYSSALE0159127,SALE516259,2026-10-09,STR800674,PROD716493,11,658.8,5,0,Regular
SYSSALE0159128,SALE171907,2026-09-11,STR800674,PROD502219,4,189.96,10,0,Promotion
SYSSALE0159129,SALE208199,2026-09-01,STR800674,PROD722780,33,605.91,5,0,Regular
SYSSALE0159130,SALE671614,2026-01-21,STR800674,PROD548580,2,52078.37,5,1,Regular
SYSSALE0159131,SALE895032,2026-05-11,STR800674,PROD510623,8,698.75,0,0,Regular
SYSSALE0159132,SALE453528,2026-11-08,STR800674,PROD442622,2,175961.43,5,0,Regular
SYSSALE0159133,SALE147632,2026-10-20,STR800674,PROD737086,1,104506.75,10,1,Promotion
SYSSALE0159134,SALE828802,2026-08-16,STR800674,PROD571435,15,263.17,30,0,Clearance
SYSSALE0159135,SALE841761,2026-11-26,STR800674,PROD694916,3,90443.08,40,0,Clearance
SYSSALE0159136,SALE941849,2026-11-10,STR800674,PROD324082,1,124882.17,5,0,Regular
SYSSALE0159137,SALE252052,2026-06-24,STR800674,PROD726822,3,20952.03,0,0,Regular
SYSSALE0159138,SALE830035,2026-09-26,STR800674,PROD392670,3,247.42,5,0,Regular
SYSSALE0159139,SALE602676,2026-11-22,STR800674,PROD751303,17,141.66,0,0,Regular
SYSSALE0159140,SALE513589,2026-05-18,STR800674,PROD610310,2,140252.16,5,0,Regular
SYSSALE0159141,SALE401351,2026-04-23,STR800674,PROD152995,12,411.23,5,0,Regular
SYSSALE0159142,SALE200198,2026-09-01,STR800674,PROD409571,1,158602.71,5,0,Regular
SYSSALE0159143,SALE644646,2026-02-15,STR800674,PROD480133,2,72866.3,20,0,Promotion
SYSSALE0159144,SALE340471,2026-09-05,STR800674,PROD701253,3,177038.34,5,0,Regular
SYSSALE0159145,SALE902123,2026-10-07,STR800674,PROD948179,3,24994.9,20,0,Promotion
SYSSALE0159146,SALE846392,2026-11-03,STR800674,PROD255851,9,201.54,15,0,Promotion
SYSSALE0159147,SALE543230,2026-10-20,STR800674,PROD112537,17,300.89,5,0,Regular
SYSSALE0159148,SALE403472,2026-07-05,STR800674,PROD446968,3,88878.51,5,0,Regular
SYSSALE0159149,SALE568824,2026-11-23,STR800674,PROD140932,22,224.53,5,0,Regular
SYSSALE0159150,SALE935056,2026-05-31,STR800674,PROD984247,19,233.77,0,0,Regular
SYSSALE0159151,SALE807444,2026-11-03,STR800674,PROD179710,24,208.09,0,0,Regular
SYSSALE0159152,SALE762971,2026-05-15,STR800674,PROD401198,1,58901.74,0,1,Regular
SYSSALE0159153,SALE822667,2026-05-20,STR800674,PROD805200,1,48279.02,5,0,Regular
SYSSALE0159154,SALE474224,2026-10-11,STR800674,PROD926730,3,26038.48,0,0,Regular
SYSSALE0159155,SALE911098,2026-10-25,STR800674,PROD123682,17,71.15,0,1,Regular
SYSSALE0159156,SALE405955,2026-12-11,STR800674,PROD418594,2,30852.52,10,0,Promotion
SYSSALE0159157,SALE439416,2026-09-09,STR800674,PROD753425,11,417.19,5,0,Regular
SYSSALE0159158,SALE674378,2026-10-21,STR800674,PROD818699,1,87198.5,10,0,Promotion
SYSSALE0159159,SALE454607,2026-05-27,STR800674,PROD565765,7,1199.58,5,0,Regular
SYSSALE0159160,SALE362899,2026-10-11,STR800674,PROD324345,13,389.6,10,0,Promotion
SYSSALE0159161,SALE527416,2026-09-11,STR800674,PROD944962,20,289.22,0,0,Regular
SYSSALE0159162,SALE162063,2026-08-28,STR800674,PROD723266,2,576.63,20,0,Promotion
SYSSALE0159163,SALE753102,2026-11-14,STR800674,PROD558723,6,1120.19,5,0,Regular
SYSSALE0159164,SALE396482,2026-09-23,STR800674,PROD824586,7,650.05,5,0,Regular
SYSSALE0159165,SALE116547,2026-10-09,STR800674,PROD405420,15,2111.82,15,0,Promotion
SYSSALE0159166,SALE349960,2026-06-26,STR800674,PROD680493,2,1294.27,20,0,Promotion
SYSSALE0159167,SALE554667,2026-06-16,STR800674,PROD399105,19,1518.52,5,0,Regular
SYSSALE0159168,SALE119329,2026-07-10,STR800674,PROD913308,2,139638.11,5,0,Regular
SYSSALE0159169,SALE816832,2026-08-27,STR800674,PROD958182,13,625.49,0,0,Regular
SYSSALE0159170,SALE192031,2026-08-24,STR800674,PROD207570,1,155216.33,40,0,Clearance
SYSSALE0159171,SALE649668,2026-11-30,STR800674,PROD713799,7,296.81,5,0,Regular
SYSSALE0159172,SALE442100,2026-06-19,STR800674,PROD803953,18,1388.4,5,9,Regular
SYSSALE0159173,SALE561269,2026-05-18,STR800674,PROD824586,31,645.5,0,0,Regular
SYSSALE0159174,SALE792579,2026-06-08,STR800674,PROD742686,8,139.85,15,0,Promotion
SYSSALE0159175,SALE287097,2026-11-04,STR800674,PROD324729,20,1199.73,0,0,Regular
SYSSALE0159176,SALE808785,2026-09-25,STR800674,PROD926394,3,185622.8,0,0,Regular
SYSSALE0159177,SALE190193,2026-10-12,STR800674,PROD510623,10,677.86,5,0,Regular
SYSSALE0159178,SALE632165,2026-01-18,STR800674,PROD409355,1,65346.9,0,0,Regular
SYSSALE0159179,SALE834344,2026-02-12,STR800674,PROD306854,3,33853.5,5,0,Regular
SYSSALE0159180,SALE863559,2026-02-28,STR800674,PROD687044,17,138.19,20,0,Promotion
SYSSALE0159181,SALE494910,2026-08-09,STR800674,PROD502219,7,191.08,0,0,Regular
SYSSALE0159182,SALE550598,2026-10-21,STR800674,PROD477880,26,138.59,0,0,Regular
SYSSALE0159183,SALE355818,2026-01-22,STR800674,PROD883641,1,191281.45,0,0,Regular
SYSSALE0159184,SALE527219,2026-03-02,STR800674,PROD222629,12,218.21,5,0,Regular
SYSSALE0159185,SALE347981,2026-08-13,STR800674,PROD576919,2,177526.47,0,0,Regular
SYSSALE0159186,SALE960108,2026-04-02,STR800674,PROD529068,26,624.29,5,0,Regular
SYSSALE0159187,SALE267040,2026-04-16,STR800674,PROD548580,2,52997.76,0,0,Regular
SYSSALE0159188,SALE264882,2026-10-18,STR800674,PROD308496,1,116077.3,0,0,Regular
SYSSALE0159189,SALE937985,2026-04-01,STR800674,PROD788772,3,178398.78,5,0,Regular
SYSSALE0159190,SALE119507,2026-02-06,STR800674,PROD838253,3,67602.47,5,0,Regular
SYSSALE0159191,SALE152807,2026-11-07,STR800674,PROD508396,1,80136.6,5,0,Regular
SYSSALE0159192,SALE544226,2026-01-26,STR800674,PROD220764,2,292.42,0,0,Regular
SYSSALE0159193,SALE122876,2026-10-24,STR800674,PROD476417,2,75364.38,0,1,Regular
SYSSALE0159194,SALE710841,2026-10-30,STR800674,PROD165142,15,736.94,40,0,Clearance
SYSSALE0159195,SALE167803,2026-03-11,STR800674,PROD517568,20,546.37,25,0,Clearance
SYSSALE0159196,SALE925345,2026-03-21,STR800674,PROD670913,2,80788.72,0,0,Regular
SYSSALE0159197,SALE156036,2026-02-06,STR800674,PROD671858,27,1043.69,5,0,Regular
SYSSALE0159198,SALE425750,2026-11-11,STR800674,PROD906010,7,599.95,10,0,Promotion
SYSSALE0159199,SALE840140,2026-04-22,STR800674,PROD514913,8,254.65,15,0,Promotion
SYSSALE0159200,SALE900804,2026-09-14,STR800674,PROD932463,1,71180.68,0,0,Regular
SYSSALE0159201,SALE265692,2026-02-13,STR800674,PROD477880,5,134.27,5,0,Regular
SYSSALE0159202,SALE567328,2026-08-05,STR800674,PROD864711,2,105013.2,5,0,Regular
SYSSALE0159203,SALE829675,2026-07-20,STR800674,PROD495833,17,1494.28,5,0,Regular
SYSSALE0159204,SALE914347,2026-03-30,STR800674,PROD881549,23,1118.74,5,0,Regular
SYSSALE0159205,SALE295156,2026-10-10,STR800674,PROD881177,3,75367.1,5,0,Regular
SYSSALE0159206,SALE793840,2026-05-24,STR800674,PROD645007,3,1576.05,5,0,Regular
SYSSALE0159207,SALE366088,2026-07-10,STR800674,PROD664607,2,114.62,5,0,Regular
SYSSALE0159208,SALE993730,2026-10-06,STR800674,PROD112537,28,294.6,0,0,Regular
SYSSALE0159209,SALE915583,2026-05-01,STR800674,PROD145767,22,1014.62,10,5,Promotion
SYSSALE0159210,SALE573633,2026-10-23,STR800674,PROD783414,2,391.42,5,0,Regular
SYSSALE0159211,SALE670931,2026-05-10,STR800674,PROD114338,3,149590.96,15,0,Promotion
SYSSALE0159212,SALE411120,2026-09-14,STR800674,PROD780027,3,92903.84,0,1,Regular
SYSSALE0159213,SALE853374,2026-03-08,STR800674,PROD645007,16,1602.95,15,0,Promotion
SYSSALE0159214,SALE622062,2026-09-14,STR800674,PROD612573,1,88604.88,5,1,Regular
SYSSALE0159215,SALE568770,2026-12-11,STR800674,PROD883132,18,79.01,0,0,Regular
SYSSALE0159216,SALE982180,2026-11-17,STR800674,PROD633188,13,98.6,20,0,Promotion
SYSSALE0159217,SALE121365,2026-09-19,STR800674,PROD222629,9,214.24,5,0,Regular
SYSSALE0159218,SALE321486,2026-01-08,STR800674,PROD565776,29,848.5,0,0,Regular
SYSSALE0159219,SALE222963,2026-02-07,STR800674,PROD670968,17,1236.69,0,0,Regular
SYSSALE0159220,SALE984100,2026-11-21,STR800674,PROD644932,30,2110.15,5,0,Regular
SYSSALE0159221,SALE566789,2026-09-22,STR800674,PROD759176,12,85.21,10,0,Promotion
SYSSALE0159222,SALE126317,2026-01-18,STR800674,PROD728437,1,70714.52,0,0,Regular
SYSSALE0159223,SALE679746,2026-03-16,STR800674,PROD558723,27,1119.72,5,0,Regular
SYSSALE0159224,SALE201852,2026-01-27,STR800674,PROD986982,3,63885.56,0,0,Regular
SYSSALE0159225,SALE642027,2026-10-30,STR800674,PROD869864,18,387.99,5,0,Regular
SYSSALE0159226,SALE727371,2026-10-28,STR800674,PROD724756,17,525.39,5,0,Regular
SYSSALE0159227,SALE500146,2026-08-12,STR800674,PROD693418,2,85177.83,20,0,Promotion
SYSSALE0159228,SALE925346,2026-09-01,STR800674,PROD199994,2,76483.47,5,0,Regular
SYSSALE0159229,SALE227618,2026-11-01,STR800674,PROD501936,2,131059.36,0,0,Regular
SYSSALE0159230,SALE539799,2026-06-30,STR800674,PROD621546,1,39837.7,25,0,Clearance
SYSSALE0159231,SALE181976,2026-10-13,STR800674,PROD385037,17,316.26,5,0,Regular
SYSSALE0159232,SALE110443,2026-04-12,STR800674,PROD275377,10,284.42,0,0,Regular
SYSSALE0159233,SALE861174,2026-01-13,STR800674,PROD701253,1,177463.12,5,0,Regular
SYSSALE0159234,SALE483988,2026-08-29,STR800674,PROD700067,7,924.38,5,0,Regular
SYSSALE0159235,SALE185888,2026-05-08,STR800674,PROD571832,5,3312.76,20,0,Promotion
SYSSALE0159236,SALE984687,2026-01-14,STR800674,PROD213475,28,2107.02,10,0,Promotion
SYSSALE0159237,SALE432871,2026-10-20,STR800674,PROD780768,25,376.13,0,0,Regular
SYSSALE0159238,SALE578567,2026-11-05,STR800674,PROD337547,16,1494.0,40,0,Clearance
SYSSALE0159239,SALE724630,2026-01-10,STR800674,PROD407757,19,489.31,25,0,Clearance
SYSSALE0159240,SALE170177,2026-10-19,STR800674,PROD670913,1,83400.42,25,0,Clearance
SYSSALE0159241,SALE701725,2026-07-08,STR800674,PROD130914,11,1266.2,0,0,Regular
SYSSALE0159242,SALE342489,2026-01-28,STR800674,PROD875232,19,384.62,5,0,Regular
SYSSALE0159243,SALE724352,2026-05-22,STR800674,PROD477880,33,132.43,0,0,Regular
SYSSALE0159244,SALE239436,2026-06-07,STR800674,PROD707314,17,246.68,0,0,Regular
SYSSALE0159245,SALE206715,2026-07-02,STR800674,PROD724834,17,969.7,0,0,Regular
SYSSALE0159246,SALE190843,2026-05-16,STR800674,PROD121215,3,205528.0,5,0,Regular
SYSSALE0159247,SALE247751,2026-09-13,STR800674,PROD778700,3,129976.65,0,0,Regular
SYSSALE0159248,SALE563651,2026-03-14,STR800674,PROD751303,35,134.88,0,0,Regular
SYSSALE0159249,SALE378446,2026-12-23,STR800674,PROD579536,1,64982.76,0,0,Regular
SYSSALE0159250,SALE273747,2026-10-02,STR800674,PROD922458,27,248.91,5,11,Regular
SYSSALE0159251,SALE111256,2026-12-25,STR800674,PROD451470,25,1897.88,0,0,Regular
SYSSALE0159252,SALE348282,2026-05-24,STR800674,PROD410401,14,1047.92,5,0,Regular
SYSSALE0159253,SALE264750,2026-11-14,STR800674,PROD761532,1,135416.08,20,1,Promotion
SYSSALE0159254,SALE392763,2026-05-16,STR800674,PROD764000,6,1080.63,0,0,Regular
SYSSALE0159255,SALE153126,2026-10-22,STR800674,PROD838253,1,67309.47,0,0,Regular
SYSSALE0159256,SALE301674,2026-06-15,STR800674,PROD548580,2,52572.54,0,0,Regular
SYSSALE0159257,SALE802095,2026-12-17,STR800674,PROD502219,16,188.16,0,0,Regular
SYSSALE0159258,SALE824327,2026-06-22,STR800674,PROD446479,10,164.98,5,0,Regular
SYSSALE0159259,SALE809983,2026-10-25,STR800674,PROD133958,4,1463.47,5,0,Regular
SYSSALE0159260,SALE608454,2026-10-13,STR800674,PROD377304,12,228.63,5,0,Regular
SYSSALE0159261,SALE561593,2026-10-05,STR800674,PROD740725,27,2884.34,20,0,Promotion
SYSSALE0159262,SALE466007,2026-03-11,STR800674,PROD453961,2,149277.04,0,0,Regular
SYSSALE0159263,SALE386571,2026-05-11,STR800674,PROD787436,2,138274.9,0,0,Regular
SYSSALE0159264,SALE690784,2026-09-30,STR800674,PROD822858,4,131.26,0,0,Regular
SYSSALE0159265,SALE490394,2026-08-24,STR800674,PROD540208,12,444.85,5,0,Regular
SYSSALE0159266,SALE826177,2026-05-19,STR800674,PROD740725,22,2857.01,5,4,Regular
SYSSALE0159267,SALE745546,2026-10-07,STR800674,PROD574167,9,55.68,5,0,Regular
SYSSALE0159268,SALE473063,2026-03-07,STR800674,PROD823975,25,217.04,0,0,Regular
SYSSALE0159269,SALE118656,2026-10-23,STR800674,PROD645007,5,1549.05,20,0,Promotion
SYSSALE0159270,SALE224778,2026-05-24,STR800674,PROD483629,16,368.59,20,0,Promotion
SYSSALE0159271,SALE785832,2026-09-08,STR800674,PROD448321,19,64.44,5,0,Regular
SYSSALE0159272,SALE715259,2026-07-13,STR800674,PROD444207,2,14721.62,5,0,Regular
SYSSALE0159273,SALE461872,2026-07-18,STR800674,PROD169403,25,313.39,5,0,Regular
SYSSALE0159274,SALE897012,2026-03-03,STR800674,PROD243902,1,18117.88,0,0,Regular
SYSSALE0159275,SALE737090,2026-10-11,STR800674,PROD516760,10,292.08,0,0,Regular
SYSSALE0159276,SALE815512,2026-12-06,STR800674,PROD645007,19,1555.05,5,0,Regular
SYSSALE0159277,SALE611573,2026-09-13,STR800674,PROD449138,2,67190.23,5,0,Regular
SYSSALE0159278,SALE375849,2026-02-14,STR800674,PROD431699,14,601.7,0,5,Regular
SYSSALE0159279,SALE162782,2026-10-01,STR800674,PROD759176,6,84.3,5,0,Regular
SYSSALE0159280,SALE541241,2026-08-13,STR800674,PROD267457,3,62079.35,0,0,Regular
SYSSALE0159281,SALE802776,2026-12-24,STR800674,PROD838253,2,65362.24,5,0,Regular
SYSSALE0159282,SALE935552,2026-11-06,STR800674,PROD898329,28,3122.22,0,0,Regular
SYSSALE0159283,SALE372080,2026-10-12,STR800674,PROD513224,17,66.09,5,0,Regular
SYSSALE0159284,SALE501758,2026-09-16,STR800674,PROD431699,18,586.26,0,0,Regular
SYSSALE0159285,SALE302146,2026-10-31,STR800674,PROD571435,11,262.11,5,0,Regular
